importance_rank,osm_node_id,latitude,longitude,street_names,betweenness_centrality,demand_level,total_demand_rate,design,design_name,completion_rate,completion_rate_std,avg_waiting_time_s,avg_waiting_time_s_std,avg_queue_length,avg_queue_length_std,throughput_veh_s,throughput_veh_s_std,traffic_efficiency,traffic_efficiency_std,avg_path_time_s,graph_efficiency,completion_rate_change_pct,avg_waiting_time_s_change_pct,avg_queue_length_change_pct,throughput_veh_s_change_pct,traffic_efficiency_change_pct,avg_path_time_s_change_pct,graph_efficiency_change_pct
3,3053324433,13.8860863,100.7221994,ถนนหทัยราษฎร์,0.10910546715626276,low,0.5,underpass,Underpass,0.9366760282460341,0.013544169935797728,8.797448751523154,0.6407955649382575,4.908666666666667,0.39055003947424355,0.462,0.009966610925150705,0.882265640521886,0.007903530100480068,15.333333333333334,0.07064362294625452,0.0,-15.716007908303716,-14.572456201415465,0.0,1.2314300223235832,-1.0752688172042972,0.513283460791231
4,3834754707,13.8597869,100.7350807,ซอย วัดสุขใจ; ซอยวัดสุขใจ; วัดสุขใจ 1; วัดสุขใจ 4,0.10360159118727051,low,0.5,four_way,Existing Signalized Four-Way,0.8858414364924619,0.016362550300832286,10.360349839883726,0.5493980271136197,5.665666666666667,0.40334793362003946,0.437,0.013308309851784746,0.8418567238182089,0.013415511189471048,51.0,0.02158665837694226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3834754707,13.8597869,100.7350807,ซอย วัดสุขใจ; ซอยวัดสุขใจ; วัดสุขใจ 1; วัดสุขใจ 4,0.10360159118727051,low,0.5,roundabout,Roundabout,0.8892014828513267,0.015239526823975526,1.3030713652638886,0.12804069343989288,2.4713333333333334,0.08251868475280816,0.43866666666666665,0.013349989596333848,0.9093979005205348,0.010320259866669462,56.0,0.01933995142378891,0.3793056206728222,-87.4225157895005,-56.38053774195446,0.38138825324179626,8.022882610712609,9.803921568627452,-10.407849672338187
4,3834754707,13.8597869,100.7350807,ซอย วัดสุขใจ; ซอยวัดสุขใจ; วัดสุขใจ 1; วัดสุขใจ 4,0.10360159118727051,low,0.5,flyover,Flyover,0.8858414364924619,0.016362550300832286,8.70544093870427,0.5519389982723136,4.677333333333333,0.34977707186149304,0.437,0.013308309851784746,0.8532387470861306,0.012535804250528011,50.833333333333336,0.021629327774450372,0.0,-15.973484744777982,-17.444254868506206,0.0,1.3520142971952487,-0.32679738562091043,0.1976655986444345
4,3834754707,13.8597869,100.7350807,ซอย วัดสุขใจ; ซอยวัดสุขใจ; วัดสุขใจ 1; วัดสุขใจ 4,0.10360159118727051,low,0.5,underpass,Underpass,0.8858414364924619,0.016362550300832286,8.70544093870427,0.5519389982723136,4.677333333333333,0.34977707186149304,0.437,0.013308309851784746,0.8532387470861306,0.012535804250528011,50.833333333333336,0.021629327774450372,0.0,-15.973484744777982,-17.444254868506206,0.0,1.3520142971952487,-0.32679738562091043,0.1976655986444345
5,5877834594,13.8601908,100.7403845,ซอยวัดสุขใจ,0.10206956344349247,low,0.5,four_way,Existing Signalized Four-Way,0.9020752287054085,0.01105761225223625,10.397717540033003,0.5767020300384622,5.717333333333333,0.4077970628197861,0.445,0.011785113019775792,0.8511957411870922,0.010348380770722984,43.0,0.03170236399403066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5877834594,13.8601908,100.7403845,ซอยวัดสุขใจ,0.10206956344349247,low,0.5,roundabout,Roundabout,0.9026777020616163,0.010690406229240957,1.2826649683132005,0.17316888463224883,2.479,0.10990703141999411,0.4453333333333333,0.013055437351710754,0.9175771584019947,0.008045950551799247,48.0,0.0263224378748553,0.06678748479464555,-87.66397564297434,-56.640625,0.07490636704119025,7.798607770561196,11.627906976744185,-16.97011024221526
5,5877834594,13.8601908,100.7403845,ซอยวัดสุขใจ,0.10206956344349247,low,0.5,flyover,Flyover,0.9020752287054085,0.01105761225223625,8.774375332032815,0.5611092870169626,4.730666666666666,0.3589592982188619,0.445,0.011785113019775792,0.8623879131995265,0.009446978853890618,42.833333333333336,0.03174944497331503,0.0,-15.612486122555664,-17.257462686567173,0.0,1.314876411015107,-0.3875968992248007,0.14850936445380494
5,5877834594,13.8601908,100.7403845,ซอยวัดสุขใจ,0.10206956344349247,low,0.5,underpass,Underpass,0.9020752287054085,0.01105761225223625,8.774375332032815,0.5611092870169626,4.730666666666666,0.3589592982188619,0.445,0.011785113019775792,0.8623879131995265,0.009446978853890618,42.833333333333336,0.03174944497331503,0.0,-15.612486122555664,-17.257462686567173,0.0,1.314876411015107,-0.3875968992248007,0.14850936445380494
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,low,0.5,four_way,Existing Signalized Four-Way,0.892917663791746,0.017029444051343722,10.15269667639054,0.7029237858704277,5.673666666666667,0.38742368424131096,0.4403333333333333,0.006782329983125262,0.8469551690641118,0.00915722615621731,46.0,0.04728105833689917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,low,0.5,roundabout,Roundabout,0.9090283860511728,0.020331803717283204,1.3016430239568497,0.20554313773226768,2.5146666666666664,0.09127126844984922,0.44833333333333336,0.01120515754264775,0.9210131992521211,0.01050328186662646,51.0,0.03506166652481074,1.80427859283387,-87.17933702300257,-55.6782797720463,1.8168054504163655,8.744031903110482,10.869565217391305,-25.844158827874942
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,low,0.5,flyover,Flyover,0.892917663791746,0.017029444051343722,8.636969799612796,0.7724439614180103,4.847666666666667,0.40908244211215467,0.4403333333333333,0.006782329983125262,0.8571611039779107,0.008536431295499834,45.833333333333336,0.04730742964491604,0.0,-14.929303268780522,-14.558486575406842,0.0,1.205014773695334,-0.362318840579705,0.055775629701360574
6,2739129171,13.8694104,100.7749543,วัดสุขใจ 36,0.09250968992248063,low,0.5,underpass,Underpass,0.892917663791746,0.017029444051343722,8.636969799612796,0.7724439614180103,4.847666666666667,0.40908244211215467,0.4403333333333333,0.006782329983125262,0.8571611039779107,0.008536431295499834,45.833333333333336,0.04730742964491604,0.0,-14.929303268780522,-14.558486575406842,0.0,1.205014773695334,-0.362318840579705,0.055775629701360574
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,low,0.5,four_way,Existing Signalized Four-Way,0.8772985842887101,0.014583407078095594,9.98795900923944,0.5492061935710907,5.623666666666667,0.4043903504728511,0.4326666666666667,0.007644896627453147,0.8385735483965495,0.009486686857440871,60.0,0.032397035306635236,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,low,0.5,roundabout,Roundabout,0.883283942349602,0.012829249549490586,1.2014466694878416,0.17130053082761787,2.411,0.11867134822225997,0.43566666666666665,0.009404490653110598,0.9068553472600812,0.006357177282785396,65.0,0.025188800875501106,0.682248685690586,-87.97104925664559,-57.127615434769716,0.6933744221879692,8.142613011595042,8.333333333333332,-22.249673042328695
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,low,0.5,flyover,Flyover,0.8819827068021009,0.01140999183060035,8.54641078699941,0.6233920429263637,4.641333333333334,0.34713974131464714,0.435,0.007673909622147553,0.851827589249688,0.007359906663122078,59.833333333333336,0.032410935779251304,0.533925689300929,-14.432860816774623,-17.46784422974334,0.5392912172573108,1.5805460210952038,-0.27777777777777385,0.0429066193387812
7,3017429961,13.8311443,100.7610659,ถนนประชาร่วมใจ,0.08698490412076704,low,0.5,underpass,Underpass,0.8819827068021009,0.01140999183060035,8.54641078699941,0.6233920429263637,4.641333333333334,0.34713974131464714,0.435,0.007673909622147553,0.851827589249688,0.007359906663122078,59.833333333333336,0.032410935779251304,0.533925689300929,-14.432860816774623,-17.46784422974334,0.5392912172573108,1.5805460210952038,-0.27777777777777385,0.0429066193387812
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,low,0.5,four_way,Existing Signalized Four-Way,0.8928232730364556,0.014831772291891863,10.454577127167816,0.672918603040474,5.761,0.371080404584595,0.44033333333333335,0.008393118874676106,0.8452260937360935,0.008241705318568377,44.5,0.045334377341651716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,low,0.5,roundabout,Roundabout,0.9130609376679087,0.014787576753640385,1.199411992708047,0.07781191314835063,2.4833333333333334,0.05241925006882279,0.45033333333333336,0.009392668535736911,0.9243266357381839,0.007152599895081404,49.5,0.03094889606517513,2.2667044243398453,-88.5273983048899,-56.894057744604524,2.271006813020441,9.358506864411606,11.235955056179774,-31.73194851241441
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,low,0.5,flyover,Flyover,0.8928232730364556,0.014831772291891863,8.980573872220742,0.7488175404027019,4.958,0.40199695963471593,0.44033333333333335,0.008393118874676106,0.8550207038147343,0.007074040204876356,44.333333333333336,0.04535886553834091,0.0,-14.09911885500038,-13.93855233466412,0.0,1.15881539285499,-0.3745318352059872,0.05401683694615749
8,6128822544,13.8408751,100.698682,ถนนสุเหร่าคลองหนึ่ง; สุเหร่าคลองหนึ่ง 2,0.07001478988168096,low,0.5,underpass,Underpass,0.8928232730364556,0.014831772291891863,8.980573872220742,0.7488175404027019,4.958,0.40199695963471593,0.44033333333333335,0.008393118874676106,0.8550207038147343,0.007074040204876356,44.333333333333336,0.04535886553834091,0.0,-14.09911885500038,-13.93855233466412,0.0,1.15881539285499,-0.3745318352059872,0.05401683694615749
9,2722951940,13.9061458,100.6996359,ซอยหนองระแหง 5; ถนนหนองระแหง,0.06566299469604243,low,0.5,four_way,Existing Signalized Four-Way,0.9414298686595927,0.011363856747754184,10.509985739691516,0.7386972332699165,5.808333333333334,0.4380702632632757,0.4643333333333333,0.008730533902472522,0.8738411737084653,0.007033058589182505,22.0,0.06505107093342387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2722951940,13.9061458,100.6996359,ซอยหนองระแหง 5; ถนนหนองระแหง,0.06566299469604243,low,0.5,roundabout,Roundabout,0.9420692601294339,0.013754930234870663,1.095388636419398,0.11061779858098184,2.465,0.10413666234542196,0.4646666666666667,0.01040299102288482,0.9425269359504347,0.006910078876333546,27.0,0.04664857707361293,0.06791705799090816,-89.57763917525972,-57.560975609756106,0.07178750897344267,7.860211249886088,22.727272727272727,-28.289301921938932
9,2722951940,13.9061458,100.6996359,ซอยหนองระแหง 5; ถนนหนองระแหง,0.06566299469604243,low,0.5,flyover,Flyover,0.9454983223877645,0.012518615732389863,8.758073460135869,0.6930933942387586,4.746333333333333,0.37293639612614315,0.4663333333333333,0.008781293248213006,0.8883009725606638,0.00801674003614544,21.833333333333332,0.06519112695583283,0.43215685667213277,-16.66902622845108,-18.28407460545194,0.43072505384063214,1.6547399329826777,-0.757575757575763,0.215301639772084
