osm_node_id,latitude,longitude,street_names,highway_types,in_degree,out_degree,fully_bidirectional,traffic_signals,junction,minimum_branch_angle,maximum_branch_angle,cross_score,likely_geometric_cross,osm_url,branch_1_neighbor,branch_1_bearing,branch_1_street,branch_1_highway,branch_2_neighbor,branch_2_bearing,branch_2_street,branch_2_highway,branch_3_neighbor,branch_3_bearing,branch_3_street,branch_3_highway,branch_4_neighbor,branch_4_bearing,branch_4_street,branch_4_highway
3834869270,13.8584001,100.717001,,residential,4,4,True,False,,86.2,93.79,0.9783,True,https://www.openstreetmap.org/node/3834869270,3834869275,0.45,,residential,3834869268,90.34,,residential,3834869263,180.46,,residential,3834869271,274.25,,residential
3841370440,13.8470886,100.7454763,,residential,4,4,True,False,,87.1,93.14,0.9782,True,https://www.openstreetmap.org/node/3841370440,3841370442,72.29,,residential,3841370435,159.38,,residential,3841370436,250.15,,residential,3841370445,343.3,,residential
5936141594,13.9081618,100.6936063,,residential,3,3,False,False,,86.47,93.55,0.9781,True,https://www.openstreetmap.org/node/5936141594,5936141597,53.46,,residential,5936141593,147.01,,residential,5936141589,233.48,,residential,5936141592,323.07,,residential
353332325,13.8384406,100.693639,,residential,4,4,True,False,,88.17,93.97,0.978,True,https://www.openstreetmap.org/node/353332325,353332326,66.75,,residential,353332266,155.86,,residential,353332324,244.02,,residential,8302044135,337.99,,residential
6117202316,13.8466296,100.7117966,,residential,4,4,True,False,,87.3,92.73,0.978,True,https://www.openstreetmap.org/node/6117202316,6521855225,87.85,,residential,6117202312,175.15,,residential,6117202317,267.87,,residential,6117202318,356.62,,residential
8236488055,13.8513007,100.6934031,ซอยพระยาสุเรนทร์ 33,residential,3,3,False,False,,86.63,93.35,0.9776,True,https://www.openstreetmap.org/node/8236488055,8236488108,66.48,ซอยพระยาสุเรนทร์ 33,residential,3840087115,153.11,,residential,2374444281,246.46,ซอยพระยาสุเรนทร์ 33,residential,8919312488,335.79,,residential
353332588,13.8345966,100.6943075,Phraya Suren Alley 25,residential,4,4,True,False,,87.34,92.38,0.9775,True,https://www.openstreetmap.org/node/353332588,353334095,74.14,Phraya Suren Alley 25,residential,353335267,161.49,,residential,353335271,253.15,Phraya Suren Alley 25,residential,353335087,341.76,,residential
6521877721,13.8509607,100.7154568,,residential,4,4,True,False,,87.38,92.64,0.9775,True,https://www.openstreetmap.org/node/6521877721,6521877720,85.68,,residential,6521877724,177.09,,residential,6521877719,264.47,,residential,6521877717,357.1,,residential
5936141589,13.9079424,100.6933011,,residential,3,3,False,False,,86.86,93.05,0.9774,True,https://www.openstreetmap.org/node/5936141589,5936141594,53.48,,residential,5936141590,144.5,,residential,5936141586,233.57,,residential,5936141588,320.43,,residential
3053303649,13.8833085,100.7203791,,residential,4,4,True,False,,87.36,92.66,0.9773,True,https://www.openstreetmap.org/node/3053303649,3053303673,89.62,,residential,3053303633,178.17,,residential,3053303634,270.83,,residential,3724906679,358.19,,residential
3053324341,13.869084,100.7437868,,residential,4,4,True,False,,87.51,93.9,0.9773,True,https://www.openstreetmap.org/node/3053324341,3053324404,88.54,,residential,3053324464,176.05,,residential,3053324348,266.23,,residential,3053324351,354.64,,residential
3834869282,13.8589918,100.7170058,,residential,4,4,True,False,,87.45,92.52,0.9772,True,https://www.openstreetmap.org/node/3834869282,3834869289,0.48,,residential,3834869280,93.0,,residential,3834869275,180.45,,residential,3834869281,268.89,,residential
3841938319,13.8308369,100.694884,ซอย 2 มั่งมีศรีสุข,residential,4,4,True,False,,87.01,93.0,0.9771,True,https://www.openstreetmap.org/node/3841938319,3841938322,64.0,,residential,3841938305,155.12,ซอย 2 มั่งมีศรีสุข,residential,3841938314,243.99,,residential,3841938328,336.99,ซอย 2 มั่งมีศรีสุข,residential
8073688613,13.8861617,100.7176614,,residential,3,3,False,False,,86.52,93.67,0.9771,True,https://www.openstreetmap.org/node/8073688613,8073688614,0.31,,residential,2733169199,90.77,,residential,8073688612,180.12,,residential,2733169198,273.79,,residential
3053299151,13.8855071,100.734435,ซอยนิมิตใหม่ 42,residential,4,4,True,False,,87.69,92.42,0.977,True,https://www.openstreetmap.org/node/3053299151,3053299150,81.7,ซอยนิมิตใหม่ 42,residential,3053292426,174.12,,residential,3053292424,261.81,ซอยนิมิตใหม่ 42,residential,3053299140,353.52,,residential
6521880357,13.8523589,100.7153838,,residential,4,4,True,False,,87.47,92.54,0.9767,True,https://www.openstreetmap.org/node/6521880357,6521880356,85.44,,residential,6521880355,177.1,,residential,6521880350,264.57,,residential,6521880359,357.1,,residential
8178338326,13.8291301,100.7488446,ประชาชนร่วมใจ 7,residential,4,4,True,False,,87.12,92.85,0.9764,True,https://www.openstreetmap.org/node/8178338326,8178338325,57.3,,residential,8178338322,144.42,ประชาชนร่วมใจ 7,residential,8178338327,235.82,,residential,8163776975,324.45,ประชาชนร่วมใจ 7,residential
8396733934,13.9158434,100.6956528,ซอยหนองระแหง 4 แยก 2,residential,4,4,True,False,,86.84,93.19,0.9764,True,https://www.openstreetmap.org/node/8396733934,8406855812,70.86,,residential,5933345815,157.69,ซอยหนองระแหง 4 แยก 2,residential,8396733935,246.6,,residential,8396733947,337.67,ซอยหนองระแหง 4 แยก 2,residential
8061517983,13.8762045,100.7086243,ถนนปัญญาอินทรา,residential,2,2,False,False,,87.2,92.88,0.9763,True,https://www.openstreetmap.org/node/8061517983,8061517978,0.36,ถนนปัญญาอินทรา,residential,5277015162,88.9,,residential,2558439623,181.77,ถนนปัญญาอินทรา,residential,6124183057,268.98,,residential
3841928379,13.8295991,100.7063419,,residential,4,4,True,False,,87.05,93.18,0.9759,True,https://www.openstreetmap.org/node/3841928379,3841928382,86.63,,residential,3841928362,175.24,,residential,3841928393,268.43,,residential,3841928405,359.58,,residential
6521877715,13.8516529,100.7154207,,residential,4,4,True,False,,87.45,92.54,0.9757,True,https://www.openstreetmap.org/node/6521877715,6521877714,85.27,,residential,6521877717,177.1,,residential,6521877713,264.55,,residential,6521880355,357.09,,residential
7908343112,13.8529283,100.7048803,ถนนปัญญาอินทรา,residential; tertiary,2,3,False,False,,87.3,94.4,0.9756,True,https://www.openstreetmap.org/node/7908343112,7908343113,84.18,ถนนปัญญาอินทรา,tertiary,6117202150,171.49,,residential,8140770189,265.88,ถนนปัญญาอินทรา,tertiary,6117202151,355.19,,residential
3835124972,13.8637119,100.687186,,residential,4,4,True,False,,87.26,92.76,0.9754,True,https://www.openstreetmap.org/node/3835124972,3835124978,18.86,,residential,3835124968,106.12,,residential,3835124959,197.79,,residential,3835124977,286.1,,residential
3840058880,13.8516072,100.7077593,,residential,4,4,True,False,,86.7,93.28,0.9754,True,https://www.openstreetmap.org/node/3840058880,3840058881,86.21,,residential,3840058864,179.49,,residential,3840058878,268.35,,residential,3840058892,359.51,,residential
4082557251,13.896474,100.6959751,ซอยปานเถื่อน 1; ถนนไทยรามัญ,residential; tertiary,4,4,True,False,,87.61,94.43,0.9754,True,https://www.openstreetmap.org/node/4082557251,6131343503,74.95,ซอยปานเถื่อน 1,residential,3673190579,164.03,ถนนไทยรามัญ,tertiary,4082557254,258.46,ซอยปานเถื่อน 1,residential,4082557252,346.07,ถนนไทยรามัญ,tertiary
3053347104,13.8660224,100.7136928,บุุรีรมย์ 9,residential,4,4,True,False,,85.52,93.01,0.9751,True,https://www.openstreetmap.org/node/3053347104,3053347089,87.93,บุุรีรมย์ 9,residential,3053347474,179.38,,residential,3053347102,269.41,บุุรีรมย์ 9,residential,3053347057,354.92,,residential
6124182902,13.875569,100.7115728,,residential,4,4,True,False,,86.58,93.37,0.9747,True,https://www.openstreetmap.org/node/6124182902,6124183131,85.79,,residential,6124182987,179.16,,residential,6124182903,265.74,,residential,6124182952,354.6,,residential
3834869289,13.8592741,100.7170041,,residential,4,4,True,False,,86.52,93.5,0.9743,True,https://www.openstreetmap.org/node/3834869289,3834869288,93.03,,residential,3834869282,179.55,,residential,3834869290,270.68,,residential,3834869296,359.53,,residential
3840100060,13.8558916,100.6826373,,residential,4,4,True,False,,87.62,92.38,0.9743,True,https://www.openstreetmap.org/node/3840100060,3840100062,77.69,,residential,3840100054,165.31,,residential,3840100058,257.55,,residential,3840100066,345.31,,residential
8217983592,13.8272619,100.7502046,ประชาชนร่วมใจ 7,residential,4,4,True,False,,87.38,92.6,0.9743,True,https://www.openstreetmap.org/node/8217983592,8217983591,57.18,,residential,8236987907,144.55,ประชาชนร่วมใจ 7,residential,11198956777,232.55,,residential,5883467506,324.57,ประชาชนร่วมใจ 7,residential
6117202137,13.8478295,100.7087586,,residential,4,4,True,False,,86.36,93.82,0.9742,True,https://www.openstreetmap.org/node/6117202137,6117202126,0.36,,residential,6117202585,89.37,,residential,6117202135,183.18,,residential,6117202138,269.54,,residential
3840100022,13.8545984,100.6845073,40 แยก 2; ซอยคู้บอน 40,residential,4,4,True,False,,87.03,92.97,0.974,True,https://www.openstreetmap.org/node/3840100022,8011567670,81.17,,residential,6129277242,172.87,40 แยก 2,residential,6129277193,259.9,,residential,3840100036,348.2,ซอยคู้บอน 40,residential
3841546254,13.8458741,100.7077441,,residential,4,4,True,False,,87.07,92.55,0.974,True,https://www.openstreetmap.org/node/3841546254,3841546255,85.3,,residential,3841546251,177.85,,residential,3841546253,264.92,,residential,3841547657,357.05,,residential
3835124880,13.8607298,100.686109,,residential,4,4,True,False,,87.55,92.86,0.9738,True,https://www.openstreetmap.org/node/3835124880,3835124885,24.9,,residential,11038530304,112.45,,residential,3835124876,204.31,,residential,3835124882,292.04,,residential
8166343606,13.8283848,100.7127766,,residential,3,3,False,False,,86.29,92.6,0.9738,True,https://www.openstreetmap.org/node/8166343606,3845068441,1.5,,residential,3845068442,87.79,,residential,3845068431,180.38,,residential,8166343607,269.37,,residential
3834809022,13.8652772,100.728366,,residential,4,4,True,False,,86.86,92.37,0.9737,True,https://www.openstreetmap.org/node/3834809022,3834809025,81.6,,residential,3834809002,173.97,,residential,3834809019,266.34,,residential,3834809029,354.75,,residential
3840099960,13.8519431,100.6862434,ชัยพฤกษ์ A18; ชัยพฤกษ์ B1,residential,4,4,True,False,,86.02,94.66,0.9736,True,https://www.openstreetmap.org/node/3840099960,3840099969,2.18,,residential,3840099959,96.83,,residential,3840099954,186.06,,residential,3840099964,276.16,ชัยพฤกษ์ A18; ชัยพฤกษ์ B1,residential
8140821548,13.8529989,100.7055864,ถนนปัญญาอินทรา,residential; tertiary,3,3,False,False,,87.12,92.5,0.9734,True,https://www.openstreetmap.org/node/8140821548,7908343114,84.44,ถนนปัญญาอินทรา,tertiary,8140770191,171.56,,residential,7908343113,264.05,ถนนปัญญาอินทรา,tertiary,8140821551,356.35,,residential
6124183130,13.8752237,100.7137845,,residential,4,4,True,False,,87.22,92.8,0.9731,True,https://www.openstreetmap.org/node/6124183130,6124183010,85.71,,residential,6124182982,178.5,,residential,6124182987,266.44,,residential,6124183131,358.48,,residential
3840099902,13.8483287,100.6848648,,residential,4,4,True,False,,86.0,94.85,0.973,True,https://www.openstreetmap.org/node/3840099902,3841601566,11.0,,residential,3841601558,97.0,,residential,3840099900,186.75,,residential,3841601561,276.15,,residential
7908280072,13.8545962,100.7071234,ถนนปัญญาอินทรา,residential; tertiary,3,3,False,False,,85.79,94.21,0.9729,True,https://www.openstreetmap.org/node/7908280072,7908343122,0.02,ถนนปัญญาอินทรา,tertiary,7908280071,89.36,,residential,7908280074,180.03,ถนนปัญญาอินทรา,tertiary,8140821560,265.82,,residential
6124182898,13.8730471,100.7115162,,residential,4,4,True,False,,87.11,93.65,0.9728,True,https://www.openstreetmap.org/node/6124182898,6124182971,85.87,,residential,6124182899,179.52,,residential,6124182989,266.63,,residential,6124183129,357.89,,residential
5277015177,13.8713408,100.7082724,ถนนปัญญาอินทรา,residential,2,2,False,False,,88.11,94.91,0.9727,True,https://www.openstreetmap.org/node/5277015177,7990396143,59.19,ถนนปัญญาอินทรา,residential,5277015179,147.29,,residential,7990396148,242.2,ถนนปัญญาอินทรา,residential,5277015176,330.69,,residential
6521880359,13.8527159,100.7153652,,residential,4,4,True,False,,87.15,92.85,0.9727,True,https://www.openstreetmap.org/node/6521880359,6521880353,85.03,,residential,6521880357,177.1,,residential,6521880358,264.25,,residential,6521880361,357.1,,residential
5941639268,13.8943104,100.7190313,,residential,4,4,True,False,,85.08,93.27,0.9726,True,https://www.openstreetmap.org/node/5941639268,5941639271,2.0,,residential,5941639269,87.07,,residential,5941639266,180.34,,residential,5941639267,271.04,,residential
6521877726,13.8502678,100.715493,,residential,4,4,True,False,,85.57,94.44,0.9726,True,https://www.openstreetmap.org/node/6521877726,6521877727,86.61,,residential,6521877730,177.1,,residential,6521877725,262.67,,residential,6521877724,357.11,,residential
8178338322,13.8288681,100.7490376,ประชาชนร่วมใจ 7,residential,4,4,True,False,,86.72,93.26,0.9726,True,https://www.openstreetmap.org/node/8178338322,8178338321,56.1,,residential,11221593529,144.44,ประชาชนร่วมใจ 7,residential,8178338323,237.7,,residential,8178338326,324.42,ประชาชนร่วมใจ 7,residential
6521877730,13.8499036,100.715512,,residential,4,4,True,False,,87.2,92.78,0.9725,True,https://www.openstreetmap.org/node/6521877730,6521877728,84.3,,residential,6521877733,177.08,,residential,6521877729,264.92,,residential,6521877726,357.1,,residential
8323516714,13.90592,100.6993006,ถนนหนองระแหง,residential; tertiary,4,4,True,False,,85.63,93.08,0.9725,True,https://www.openstreetmap.org/node/8323516714,2722951940,55.25,ถนนหนองระแหง,tertiary,8323516709,144.67,,residential,8323516685,236.54,ถนนหนองระแหง,tertiary,8645823591,322.17,,residential
8105502114,13.8517595,100.7216911,,residential,4,4,True,False,,87.05,93.14,0.9724,True,https://www.openstreetmap.org/node/8105502114,8105502115,7.87,,residential,3839988014,95.85,,residential,8105502113,188.99,,residential,3839988017,276.04,,residential
3840011343,13.8495006,100.7134161,,residential,4,4,True,False,,87.44,92.55,0.9723,True,https://www.openstreetmap.org/node/3840011343,3840011344,88.73,,residential,3840011330,176.17,,residential,3840011342,268.62,,residential,3840011353,356.19,,residential
3845068441,13.8284553,100.7127785,,residential,3,3,False,False,,86.4,93.31,0.9723,True,https://www.openstreetmap.org/node/3845068441,3845068442,92.88,,residential,8166343606,181.5,,residential,3845068439,267.9,,residential,3845068454,359.57,,residential
5880882726,13.8850787,100.7312433,,residential,4,4,True,False,,86.13,93.84,0.9722,True,https://www.openstreetmap.org/node/5880882726,3053299137,81.75,,residential,5880882707,175.59,,residential,5880882708,261.72,,residential,5880882705,352.88,,residential
3053347131,13.8653766,100.7137134,,residential,4,4,True,False,,87.43,94.05,0.9721,True,https://www.openstreetmap.org/node/3053347131,3053347476,88.04,,residential,3053347052,175.59,,residential,3053347448,269.63,,residential,3053347474,357.07,,residential
3840058906,13.8523199,100.7077515,,residential,4,4,True,False,,85.9,92.99,0.9721,True,https://www.openstreetmap.org/node/3840058906,3840058908,87.68,,residential,3840058892,180.67,,residential,3840058905,266.57,,residential,3840058920,358.6,,residential
3053324345,13.86798,100.7460781,,residential,4,4,True,False,,85.41,92.71,0.972,True,https://www.openstreetmap.org/node/3053324345,3053324356,82.75,,residential,3053324385,172.29,,residential,3053324445,265.0,,residential,3053324362,357.34,,residential
3010377738,13.852217,100.7559588,ซอยประชาร่วมใจ 31 ซอย 5; ซอยประชาร่วมใจ 31 ซอย 5/2,residential,4,4,True,False,,86.08,94.14,0.9719,True,https://www.openstreetmap.org/node/3010377738,3010377771,35.79,,residential,8163563701,129.93,ซอยประชาร่วมใจ 31 ซอย 5,residential,3010364216,216.01,ซอยประชาร่วมใจ 31 ซอย 5/2,residential,3010377747,304.88,ซอยประชาร่วมใจ 31 ซอย 5,residential
8144550820,13.8609243,100.7126344,ถนนเลียบคลองสอง,residential; secondary,2,2,False,False,,86.66,93.36,0.9718,True,https://www.openstreetmap.org/node/8144550820,8144525218,84.46,ถนนเลียบคลองสอง,secondary,6117202199,176.18,,residential,2555247020,264.44,ถนนเลียบคลองสอง,secondary,8144550817,357.8,,residential
8129702185,13.8536999,100.6868165,ชัยพฤกษ์ A8,residential,3,3,False,False,,86.9,93.08,0.9717,True,https://www.openstreetmap.org/node/8129702185,8129702184,7.01,,residential,3840099997,93.91,ชัยพฤกษ์ A8,residential,8129702188,186.99,,residential,3840099998,275.0,ชัยพฤกษ์ A8,residential
8169704179,13.83014,100.7256495,,residential,3,3,False,False,,86.82,93.32,0.9716,True,https://www.openstreetmap.org/node/8169704179,6521933558,88.87,,residential,8169704178,176.94,,residential,6521933559,268.72,,residential,8169704181,355.55,,residential
8061465718,13.8750879,100.7086139,ถนนปัญญาอินทรา,residential,2,2,False,False,,85.47,94.68,0.9712,True,https://www.openstreetmap.org/node/8061465718,8061465720,1.56,ถนนปัญญาอินทรา,residential,6124182995,87.04,,residential,8061465716,181.71,ถนนปัญญาอินทรา,residential,8061465719,271.05,,residential
8185707575,13.8663616,100.7443915,,residential,4,4,True,False,,86.77,94.15,0.971,True,https://www.openstreetmap.org/node/8185707575,5880174581,83.01,,residential,8177832445,177.16,,residential,3834755149,263.93,,residential,3053322530,354.99,,residential
5936033953,13.9076454,100.7015723,ถนนหนองระแหง,residential; tertiary,4,4,True,False,,86.36,93.25,0.9707,True,https://www.openstreetmap.org/node/5936033953,5936033958,50.76,ถนนหนองระแหง,tertiary,5936033973,139.12,,residential,5936033947,231.15,ถนนหนองระแหง,tertiary,5936033957,317.51,,residential
8086748869,13.8592032,100.6966966,,residential,3,3,False,False,,86.54,93.44,0.9707,True,https://www.openstreetmap.org/node/8086748869,8086748873,88.21,,residential,8086748868,174.75,,residential,8086748874,268.19,,residential,8086748870,356.38,,residential
6521877724,13.8506059,100.7154754,,residential,4,4,True,False,,86.82,93.16,0.9706,True,https://www.openstreetmap.org/node/6521877724,6521877722,84.97,,residential,6521877726,177.11,,residential,6521877723,263.93,,residential,6521877721,357.09,,residential
6124182987,13.8750907,100.7115847,,residential,4,4,True,False,,86.28,93.7,0.9705,True,https://www.openstreetmap.org/node/6124182987,6124183130,86.44,,residential,6124182980,172.71,,residential,6124182994,266.41,,residential,6124182902,358.02,,residential
8292089786,13.8790056,100.7224357,,residential,3,3,False,False,,86.35,93.1,0.9705,True,https://www.openstreetmap.org/node/8292089786,8292833058,0.64,,residential,3053301651,86.99,,residential,8292089771,180.09,,residential,3053301644,272.3,,residential
3841938495,13.8343996,100.697157,ซอยพระยาสุเรนทร์ 23; ซอยพระยาสุเรนทร์ 23 แยก 1,residential,4,4,True,False,,87.14,93.37,0.9703,True,https://www.openstreetmap.org/node/3841938495,353334454,71.84,ซอยพระยาสุเรนทร์ 23,residential,3841938493,165.21,ซอยพระยาสุเรนทร์ 23 แยก 1,residential,353334452,252.72,ซอยพระยาสุเรนทร์ 23,residential,3841938500,344.7,,residential
5935849073,13.907676,100.7157228,,residential,3,3,False,False,,85.97,95.3,0.97,True,https://www.openstreetmap.org/node/5935849073,5935849057,85.38,,residential,5935920826,171.35,,residential,5935849071,266.65,,residential,5935920788,356.75,,residential
7990396145,13.87349,100.7085692,ถนนปัญญาอินทรา,residential,2,2,False,False,,86.76,93.4,0.9699,True,https://www.openstreetmap.org/node/7990396145,8061465707,1.37,ถนนปัญญาอินทรา,residential,7990396139,88.13,,residential,7990396143,181.53,ถนนปัญญาอินทรา,residential,7990396136,269.36,,residential
8140840727,13.8530302,100.7067949,ถนนปัญญาอินทรา,residential; tertiary,2,2,False,False,,86.92,92.9,0.9693,True,https://www.openstreetmap.org/node/8140840727,3840058931,84.98,ถนนปัญญาอินทรา,tertiary,8141290365,177.59,,residential,8140770191,265.15,ถนนปัญญาอินทรา,tertiary,8140840726,358.05,,residential
5935976444,13.9082157,100.7051598,,residential,4,4,True,False,,84.43,93.7,0.969,True,https://www.openstreetmap.org/node/5935976444,5935976450,47.39,,residential,5935976443,141.08,,residential,5935976449,225.51,,residential,5935976445,317.16,,residential
3840100002,13.8540728,100.686948,,residential,3,3,False,False,,86.03,93.4,0.9689,True,https://www.openstreetmap.org/node/3840100002,3840100016,7.56,,residential,3840100000,99.76,,residential,3840099997,185.79,,residential,8129702184,274.16,,residential
3053347052,13.8650421,100.71374,,residential,4,4,True,False,,86.59,93.84,0.9688,True,https://www.openstreetmap.org/node/3053347052,3053347076,89.43,,residential,3053347095,177.21,,residential,3053347440,268.99,,residential,3053347131,355.59,,residential
353339471,13.8387614,100.6908788,,residential,3,3,False,False,,86.85,95.63,0.9687,True,https://www.openstreetmap.org/node/353339471,353339473,72.4,,residential,353338737,159.24,,residential,353339933,249.11,,residential,353338741,344.74,,residential
8086748873,13.8592058,100.6967823,,residential,3,3,False,False,,84.95,95.24,0.9684,True,https://www.openstreetmap.org/node/8086748873,8086748872,88.02,,residential,3840087476,183.26,,residential,8086748869,268.21,,residential,3840087486,357.57,,residential
8140821558,13.85419,100.707011,,residential,4,4,True,False,,86.54,95.71,0.9683,True,https://www.openstreetmap.org/node/8140821558,8140821560,0.36,,residential,7908280074,88.69,,residential,8140821564,178.11,,residential,8140821559,264.65,,residential
5936140573,13.9067969,100.6916025,,residential,3,3,False,False,,84.79,95.2,0.968,True,https://www.openstreetmap.org/node/5936140573,5936140576,53.27,,residential,5936140574,138.07,,residential,5936141604,233.27,,residential,5936140572,323.82,,residential
5877542514,13.9023951,100.7356458,ถนนนิมิตใหม่,primary; residential,3,3,False,False,,85.57,93.59,0.9678,True,https://www.openstreetmap.org/node/5877542514,5877542491,11.88,ถนนนิมิตใหม่,primary,5877542513,97.45,,residential,8317616531,191.04,ถนนนิมิตใหม่,primary,5877540835,279.68,,residential
3841547657,13.8462127,100.7077261,,residential,4,4,True,False,,86.38,93.87,0.9677,True,https://www.openstreetmap.org/node/3841547657,3841547658,85.11,,residential,3841546254,177.05,,residential,3841546256,264.86,,residential,3841547661,358.73,,residential
3834809019,13.8652556,100.7280215,,residential,4,4,True,False,,86.26,93.49,0.9676,True,https://www.openstreetmap.org/node/3834809019,3834809022,86.23,,residential,3834808996,174.13,,residential,3834809017,260.39,,residential,3834809028,352.74,,residential
3841601576,13.8490588,100.6849804,ชัยพฤกษ์ B15,residential,4,4,True,False,,84.12,92.72,0.9673,True,https://www.openstreetmap.org/node/3841601576,6521803621,8.33,,residential,8127851428,99.19,ชัยพฤกษ์ B15,residential,3841601566,191.49,,residential,3841601578,275.62,,residential
8302044134,13.8390669,100.6934177,ถนนปัญญาอินทรา,residential; secondary,2,2,False,False,,84.81,94.1,0.9671,True,https://www.openstreetmap.org/node/8302044134,8301828567,66.58,ถนนปัญญาอินทรา,secondary,8302044135,155.85,,residential,7949430262,249.95,ถนนปัญญาอินทรา,secondary,8302044133,334.76,,residential
3834973593,13.8686152,100.708734,,residential,4,4,True,False,,87.01,92.98,0.967,True,https://www.openstreetmap.org/node/3834973593,3834973594,85.5,,residential,3834973586,178.47,,residential,3834973592,265.51,,residential,3834973614,358.5,,residential
3840059014,13.8563297,100.7060185,,residential,4,4,True,False,,85.71,94.26,0.9669,True,https://www.openstreetmap.org/node/3840059014,3840059028,1.77,,residential,3840059017,87.48,,residential,3840059004,181.75,,residential,3840059015,270.08,,residential
2562521943,13.8750631,100.7205429,,residential,4,4,True,False,,84.03,95.56,0.9668,True,https://www.openstreetmap.org/node/2562521943,2562521933,5.3,,residential,2562521944,89.33,,residential,2562521946,179.68,,residential,8061345320,269.74,,residential
3845126944,13.8279811,100.7049867,,residential,4,4,True,False,,86.78,94.6,0.9668,True,https://www.openstreetmap.org/node/3845126944,3845126962,2.51,,residential,3845126937,93.88,,residential,3845126930,181.13,,residential,3845126954,275.73,,residential
7949430270,13.8373243,100.689232,ถนนปัญญาอินทรา,residential; secondary,2,2,False,False,,84.02,94.32,0.9668,True,https://www.openstreetmap.org/node/7949430270,7949430267,67.85,ถนนปัญญาอินทรา,secondary,8166601154,157.9,,residential,8166601150,252.23,ถนนปัญญาอินทรา,secondary,353332357,343.83,,residential
3834869432,13.8656298,100.7108792,,residential,4,4,True,False,,85.88,93.52,0.9667,True,https://www.openstreetmap.org/node/3834869432,7990378083,92.19,,residential,8144706301,178.08,,residential,3834869433,270.55,,residential,3834869447,358.67,,residential
8301854536,13.8397604,100.6967106,,residential,4,4,True,False,,84.0,92.93,0.9666,True,https://www.openstreetmap.org/node/8301854536,3841938521,82.62,,residential,8301854528,173.77,,residential,3841938519,265.7,,residential,8301854530,358.62,,residential
3840061882,13.8472955,100.7002165,,residential,4,4,True,False,,83.97,95.34,0.9665,True,https://www.openstreetmap.org/node/3840061882,8140804560,0.45,,residential,3841547670,90.66,,residential,3841546244,181.15,,residential,3840087071,265.12,,residential
3841928450,13.830984,100.7045384,,residential,4,4,True,False,,86.11,95.3,0.9664,True,https://www.openstreetmap.org/node/3841928450,3841928460,29.39,,residential,8140459102,115.5,,residential,3841928435,203.35,,residential,3841928464,294.09,,residential
6521880361,13.8530626,100.7153471,,residential,4,4,True,False,,86.94,93.07,0.9662,True,https://www.openstreetmap.org/node/6521880361,6521880360,84.03,,residential,6521880359,177.1,,residential,6521880352,264.07,,residential,6521881699,357.08,,residential
3841938513,13.8386044,100.6967406,ถนนพระยาสุเรนทร์,residential; tertiary,3,3,False,False,,85.18,96.12,0.966,True,https://www.openstreetmap.org/node/3841938513,3841938514,82.89,,residential,3841938511,168.07,ถนนพระยาสุเรนทร์,tertiary,346187541,264.19,,residential,3841938515,353.65,ถนนพระยาสุเรนทร์,tertiary
5817100938,13.8381842,100.7693436,,residential,4,4,True,False,,85.01,93.56,0.966,True,https://www.openstreetmap.org/node/5817100938,5817100950,52.75,,residential,5817100937,145.32,,residential,5817100944,234.18,,residential,5817100892,327.74,,residential
6124182953,13.8761589,100.7137717,,residential,4,4,True,False,,86.16,93.66,0.9653,True,https://www.openstreetmap.org/node/6124182953,6124182984,0.02,,residential,6124182954,87.62,,residential,6124183131,180.2,,residential,6124182952,266.36,,residential
5935976470,13.9058303,100.7075407,,residential,4,4,True,False,,83.71,93.75,0.9651,True,https://www.openstreetmap.org/node/5935976470,5935976469,77.86,,residential,5935976468,161.57,,residential,5935976466,255.32,,residential,5935976442,345.35,,residential
11221593529,13.8286267,100.7492153,ประชาชนร่วมใจ 7,residential,4,4,True,False,,85.22,94.79,0.965,True,https://www.openstreetmap.org/node/11221593529,11221593530,59.24,,residential,8178338319,144.45,ประชาชนร่วมใจ 7,residential,11221593528,235.96,,residential,8178338322,324.44,ประชาชนร่วมใจ 7,residential
3841547721,13.8489895,100.7065652,,residential,4,4,True,False,,83.65,94.07,0.9647,True,https://www.openstreetmap.org/node/3841547721,3841547722,88.34,,residential,3840058771,180.03,,residential,3841547720,263.68,,residential,3840058781,357.75,,residential
6129277207,13.8482341,100.6858332,ชัยพฤกษ์ A 38,residential,4,4,True,False,,85.46,95.11,0.9646,True,https://www.openstreetmap.org/node/6129277207,3840099905,5.16,,residential,6129277210,96.42,,residential,6129277219,181.88,,residential,6129277206,276.99,ชัยพฤกษ์ A 38,residential
5936141585,13.9077514,100.6929202,,residential,3,3,False,False,,84.45,95.54,0.964,True,https://www.openstreetmap.org/node/5936141585,5936141588,53.27,,residential,5936141586,148.81,,residential,5936140582,233.26,,residential,5936140584,324.2,,residential
8301854528,13.8393728,100.6967542,,residential,4,4,True,False,,84.77,96.37,0.964,True,https://www.openstreetmap.org/node/8301854528,3841938518,82.52,,residential,8301854527,172.62,,residential,3841938517,257.39,,residential,8301854536,353.77,,residential
3841547666,13.8468904,100.7077043,,residential,4,4,True,False,,86.65,94.05,0.9638,True,https://www.openstreetmap.org/node/3841547666,3841547667,85.22,,residential,3841547661,177.7,,residential,3841547665,264.35,,residential,3841547671,358.4,,residential
